"I.D. Faena";"N° Orden";"Fecha";"Clasifica";"Código";"Cuartel/Potrero";"Cultivo";"Variedad";"Faena";"Labor";"Total Faena";"Realizada";"Total Jornadas";"Trabajador";"Usuario Login";"Usuario";"Est.Fenologico";"Forma Pago";"Estado Faena"
"65.600";"65600";"15-09-2025";"EEII";"EEII 1";"3 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"HERBICIDA MOCHILA";"$ 126.625,4";"";"4,00";"";"tomas";"tomas";"Brote 20 cm";"Día Lab.";"Confirmada"
"65.598";"65598";"15-09-2025";"EEII";"EEII 1";"2 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"HERBICIDA MOCHILA";"$ 262.322,1";"";"9,00";"";"tomas";"tomas";"Brote 20 cm";"Día Lab.";"Confirmada"
"65.497";"65497";"12-09-2025";"EEII";"EEII 1";"2 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"HERBICIDA MOCHILA";"$ 29.098,9";"";"1,00";"";"tomas";"tomas";"Brote 10 cm";"Día Lab.";"Confirmada"
"65.496";"65496";"12-09-2025";"EEII";"EEII 1";"6 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"HERBICIDA MOCHILA";"$ 262.945,2";"";"9,00";"";"tomas";"tomas";"Brote 10 cm";"Día Lab.";"Confirmada"
"65.495";"65495";"12-09-2025";"EEII";"EEII 1";"10 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"HERBICIDA MOCHILA";"$ 146.334,0";"";"5,00";"";"tomas";"tomas";"Brote 10 cm";"Día Lab.";"Confirmada"
"65.432";"65432";"11-09-2025";"EEII";"EEII 1";"10 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"HERBICIDA MOCHILA";"$ 87.963,5";"";"4,95";"";"tomas";"mauricio";"Brote 10 cm";"Día Lab.";"Confirmada"
"65.415";"65415";"11-09-2025";"EEII";"EEII 1";"9 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"HERBICIDA MOCHILA";"$ 270.381,2";"";"9,45";"";"tomas";"mauricio";"Brote 10 cm";"Día Lab.";"Confirmada"
"65.414";"65414";"11-09-2025";"EEII";"EEII 1";"5 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"HERBICIDA MOCHILA";"$ 111.373,0";"";"3,75";"";"tomas";"mauricio";"Brote 10 cm";"Día Lab.";"Confirmada"
"65.333";"65333";"09-09-2025";"EEII";"EEII 1";"5 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"HERBICIDA MOCHILA";"$ 142.405,2";"";"5,00";"";"tomas";"tomas";"Brote 10 cm";"Día Lab.";"Confirmada"
"65.316";"65316";"09-09-2025";"EEII";"EEII 1";"1 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"HERBICIDA MOCHILA";"$ 262.945,2";"";"9,00";"";"tomas";"mauricio";"Brote 10 cm";"Día Lab.";"Confirmada"
"60.342";"60342";"05-04-2025";"EEIII";"EEIII 4";"47 - Ha:2.830, Pl:4707";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.341";"60341";"05-04-2025";"EEIII";"EEIII 4";"46 - Ha:3.830, Pl:6382";"Gral";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"";"Día Lab.";"Confirmada"
"60.340";"60340";"05-04-2025";"EEIII";"EEIII 4";"44 - Ha:3.650, Pl:6089";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.339";"60339";"05-04-2025";"EEIII";"EEIII 4";"43 - Ha:4.230, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.338";"60338";"05-04-2025";"EEIII";"EEIII 4";"41 - Ha:3.860, Pl:6429";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.337";"60337";"05-04-2025";"EEIII";"EEIII 4";"40 - Ha:4.230, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.336";"60336";"05-04-2025";"EEIII";"EEIII 3 B";"38 - Ha:4.060, Pl:6720";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.335";"60335";"05-04-2025";"EEIII";"EEIII 3 B";"37 - Ha:4.260, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.334";"60334";"05-04-2025";"EEIII";"EEIII 3 B";"35 - Ha:4.320, Pl:7147";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.333";"60333";"05-04-2025";"EEIII";"EEIII 3 B";"34 - Ha:4.260, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.332";"60332";"05-04-2025";"EEIII";"EEIII 3 B";"32 - Ha:4.540, Pl:7491";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.331";"60331";"05-04-2025";"EEIII";"EEIII 3 B";"31 - Ha:4.260, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.330";"60330";"05-04-2025";"EEIII";"EEIII 3 A";"29 - Ha:2.250, Pl:3739";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.329";"60329";"05-04-2025";"EEIII";"EEIII 3 A";"28 - Ha:4.280, Pl:7050";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.328";"60328";"05-04-2025";"EEIII";"EEIII 3 A";"25 - Ha:2.000, Pl:3260";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.327";"60327";"05-04-2025";"EEIII";"EEIII 3 A";"24 - Ha:3.640, Pl:5986";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.326";"60326";"05-04-2025";"EEIII";"EEIII 3 A";"23 - Ha:3.640, Pl:5986";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"";"Día Lab.";"Confirmada"
"60.316";"60316";"05-04-2025";"EEIII";"EEIII 4";"45 - Ha:4.260, Pl:7100";"Gral";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"";"Día Lab.";"Confirmada"
"60.314";"60314";"05-04-2025";"EEIII";"EEIII 4";"42 - Ha:4.230, Pl:7055";"Gral";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"";"Día Lab.";"Confirmada"
"60.312";"60312";"05-04-2025";"EEIII";"EEIII 4";"39 - Ha:4.230, Pl:7055";"Gral";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"";"Día Lab.";"Confirmada"
"60.310";"60310";"05-04-2025";"EEIII";"EEIII 3 B";"36 - Ha:4.320, Pl:7140";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.308";"60308";"05-04-2025";"EEIII";"EEIII 3 B";"33 - Ha:4.260, Pl:7056";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.305";"60305";"05-04-2025";"EEIII";"EEIII 3 B";"30 - Ha:4.320, Pl:7140";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.303";"60303";"05-04-2025";"EEIII";"EEIII 3 A";"27 - Ha:2.850, Pl:4648";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.301";"60301";"05-04-2025";"EEIII";"EEIII 3 A";"26 - Ha:2.800, Pl:4565";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.299";"60299";"05-04-2025";"EEIII";"EEIII 3 A";"22 - Ha:3.640, Pl:5986";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"58.791";"58791";"05-04-2025";"EEII";"EEII 2";"21 - Ha:3.190, Pl:5211";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"58.790";"58790";"05-04-2025";"EEII";"EEII 2";"19 - Ha:3.590, Pl:5867";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"58.789";"58789";"05-04-2025";"EEII";"EEII 2";"17 - Ha:3.430, Pl:7544";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"58.788";"58788";"05-04-2025";"EEII";"EEII 2";"15 - Ha:3.440, Pl:5619";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"58.787";"58787";"05-04-2025";"EEII";"EEII 1";"6 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"58.786";"58786";"05-04-2025";"EEII";"EEII 1";"5 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"58.767";"58767";"05-04-2025";"EEII";"EEII 1";"10 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"58.766";"58766";"05-04-2025";"EEII";"EEII 1";"9 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"58.765";"58765";"05-04-2025";"EEII";"EEII 1";"2 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"58.764";"58764";"05-04-2025";"EEII";"EEII 1";"1 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.325";"60325";"04-04-2025";"EEIII";"EEIII 4";"47 - Ha:2.830, Pl:4707";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.324";"60324";"04-04-2025";"EEIII";"EEIII 4";"46 - Ha:3.830, Pl:6382";"Gral";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"";"Día Lab.";"Confirmada"
"60.323";"60323";"04-04-2025";"EEIII";"EEIII 4";"44 - Ha:3.650, Pl:6089";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.322";"60322";"04-04-2025";"EEIII";"EEIII 4";"43 - Ha:4.230, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.321";"60321";"04-04-2025";"EEIII";"EEIII 4";"41 - Ha:3.860, Pl:6429";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.320";"60320";"04-04-2025";"EEIII";"EEIII 4";"40 - Ha:4.230, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.319";"60319";"04-04-2025";"EEIII";"EEIII 3 B";"38 - Ha:4.060, Pl:6720";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.318";"60318";"04-04-2025";"EEIII";"EEIII 3 B";"37 - Ha:4.260, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.317";"60317";"04-04-2025";"EEIII";"EEIII 3 B";"35 - Ha:4.320, Pl:7147";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.315";"60315";"04-04-2025";"EEIII";"EEIII 3 B";"34 - Ha:4.260, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.313";"60313";"04-04-2025";"EEIII";"EEIII 3 B";"32 - Ha:4.540, Pl:7491";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.311";"60311";"04-04-2025";"EEIII";"EEIII 3 B";"31 - Ha:4.260, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.309";"60309";"04-04-2025";"EEIII";"EEIII 3 A";"29 - Ha:2.250, Pl:3739";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.307";"60307";"04-04-2025";"EEIII";"EEIII 3 A";"28 - Ha:4.280, Pl:7050";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.306";"60306";"04-04-2025";"EEIII";"EEIII 3 A";"25 - Ha:2.000, Pl:3260";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.304";"60304";"04-04-2025";"EEIII";"EEIII 3 A";"24 - Ha:3.640, Pl:5986";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.302";"60302";"04-04-2025";"EEIII";"EEIII 3 A";"23 - Ha:3.640, Pl:5986";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.296";"60296";"04-04-2025";"EEIII";"EEIII 4";"45 - Ha:4.260, Pl:7100";"Gral";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"";"Día Lab.";"Confirmada"
"60.294";"60294";"04-04-2025";"EEIII";"EEIII 4";"42 - Ha:4.230, Pl:7055";"Gral";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"";"Día Lab.";"Confirmada"
"60.292";"60292";"04-04-2025";"EEIII";"EEIII 4";"39 - Ha:4.230, Pl:7055";"Gral";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"";"Día Lab.";"Confirmada"
"60.290";"60290";"04-04-2025";"EEIII";"EEIII 3 B";"36 - Ha:4.320, Pl:7140";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.287";"60287";"04-04-2025";"EEIII";"EEIII 3 B";"33 - Ha:4.260, Pl:7056";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.285";"60285";"04-04-2025";"EEIII";"EEIII 3 B";"30 - Ha:4.320, Pl:7140";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.283";"60283";"04-04-2025";"EEIII";"EEIII 3 A";"27 - Ha:2.850, Pl:4648";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.280";"60280";"04-04-2025";"EEIII";"EEIII 3 A";"26 - Ha:2.800, Pl:4565";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.278";"60278";"04-04-2025";"EEIII";"EEIII 3 A";"22 - Ha:3.640, Pl:5986";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"58.908";"58908";"04-04-2025";"EEII";"EEII 2";"20 - Ha:4.680, Pl:7659";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"58.907";"58907";"04-04-2025";"EEII";"EEII 2";"18 - Ha:2.120, Pl:3460";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"58.906";"58906";"04-04-2025";"EEII";"EEII 2";"16 - Ha:4.900, Pl:8160";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"58.905";"58905";"04-04-2025";"EEII";"EEII 2";"14 - Ha:2.280, Pl:3726";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"58.829";"58829";"04-04-2025";"EEII";"EEII 1";"8 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"58.828";"58828";"04-04-2025";"EEII";"EEII 1";"7 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"58.821";"58821";"04-04-2025";"EEII";"EEII 1";"12 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"58.820";"58820";"04-04-2025";"EEII";"EEII 1";"11 - Ha:5.540, Pl:12052";"Uva";"Flame";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"58.819";"58819";"04-04-2025";"EEII";"EEII 1";"4 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"58.818";"58818";"04-04-2025";"EEII";"EEII 1";"3 - Ha:5.540, Pl:12052";"Uva";"Selma";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.300";"60300";"03-04-2025";"EEIII";"EEIII 4";"47 - Ha:2.830, Pl:4707";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.298";"60298";"03-04-2025";"EEIII";"EEIII 4";"46 - Ha:3.830, Pl:6382";"Gral";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"";"Día Lab.";"Confirmada"
"60.297";"60297";"03-04-2025";"EEIII";"EEIII 4";"44 - Ha:3.650, Pl:6089";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.295";"60295";"03-04-2025";"EEIII";"EEIII 4";"43 - Ha:4.230, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.293";"60293";"03-04-2025";"EEIII";"EEIII 4";"41 - Ha:3.860, Pl:6429";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.291";"60291";"03-04-2025";"EEIII";"EEIII 4";"40 - Ha:4.230, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.289";"60289";"03-04-2025";"EEIII";"EEIII 3 B";"38 - Ha:4.060, Pl:6720";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.288";"60288";"03-04-2025";"EEIII";"EEIII 3 B";"37 - Ha:4.260, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.286";"60286";"03-04-2025";"EEIII";"EEIII 3 B";"35 - Ha:4.320, Pl:7147";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.284";"60284";"03-04-2025";"EEIII";"EEIII 3 B";"34 - Ha:4.260, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.282";"60282";"03-04-2025";"EEIII";"EEIII 3 B";"32 - Ha:4.540, Pl:7491";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.281";"60281";"03-04-2025";"EEIII";"EEIII 3 B";"31 - Ha:4.260, Pl:7055";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.279";"60279";"03-04-2025";"EEIII";"EEIII 3 A";"29 - Ha:2.250, Pl:3739";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.277";"60277";"03-04-2025";"EEIII";"EEIII 3 A";"28 - Ha:4.280, Pl:7050";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.276";"60276";"03-04-2025";"EEIII";"EEIII 4";"45 - Ha:4.260, Pl:7100";"Gral";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"";"Día Lab.";"Confirmada"
"60.275";"60275";"03-04-2025";"EEIII";"EEIII 3 A";"25 - Ha:2.000, Pl:3260";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.274";"60274";"03-04-2025";"EEIII";"EEIII 4";"42 - Ha:4.230, Pl:7055";"Gral";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"";"Día Lab.";"Confirmada"
"60.273";"60273";"03-04-2025";"EEIII";"EEIII 3 A";"24 - Ha:3.640, Pl:5986";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.272";"60272";"03-04-2025";"EEIII";"EEIII 3 A";"23 - Ha:3.640, Pl:5986";"Uva";"Fiesta";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"tomas";"tomas";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
"60.271";"60271";"03-04-2025";"EEIII";"EEIII 4";"39 - Ha:4.230, Pl:7055";"Gral";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"";"Día Lab.";"Confirmada"
"60.269";"60269";"03-04-2025";"EEIII";"EEIII 3 B";"36 - Ha:4.320, Pl:7140";"Uva";"";"APLICACIONES";"FERTILIZACION";"$ 0,0";"";"0,00";"";"natalia";"natalia";"Cosecha/Postcosecha";"Día Lab.";"Confirmada"
